
 0, 462.799988
 1, 150.500000
 2, 369.500000
 3, 176.500000
 4, 150.199997
 5, 152.000000
 6, 150.199997
 7, 151.100006
 8, 151.300003
 9, 151.800003
 10, 149.399994
 11, 151.000000
 12, 151.500000
 13, 150.600006
 14, 151.300003
 15, 151.199997
 16, 151.600006
 17, 151.199997
 18, 150.399994
 19, 152.300003
 20, 151.899994
 21, 152.800003
 22, 166.300003
 23, 151.000000
 24, 152.699997
 25, 151.199997
 26, 152.300003
 27, 151.500000
 28, 149.300003
 29, 152.000000
 30, 150.500000
 31, 151.000000
 32, 344.100006
 33, 150.600006
 34, 150.199997
 35, 151.899994
 36, 151.000000
 37, 151.800003
 38, 150.699997
 39, 151.300003
 40, 151.199997
 41, 152.500000
 42, 151.899994
 43, 151.300003
 44, 151.199997
 45, 153.800003
 46, 151.500000
 47, 150.100006
 48, 154.699997
 49, 150.300003
 50, 153.100006
 51, 151.100006
 52, 151.000000
 53, 149.800003
 54, 150.300003
 55, 154.699997
 56, 152.800003
 57, 151.199997
 58, 151.800003
 59, 156.300003
 60, 152.399994
 61, 153.600006
 62, 150.800003
 63, 153.100006
 64, 154.399994
 65, 150.399994
 66, 156.199997
 67, 152.000000
 68, 150.000000
 69, 151.100006
 70, 151.899994
 71, 149.600006
 72, 150.899994
 73, 151.199997
 74, 152.600006
 75, 151.600006
 76, 150.699997
 77, 150.500000
 78, 150.899994
 79, 152.600006
 80, 151.699997
 81, 151.199997
 82, 150.699997
 83, 151.600006
 84, 150.199997
 85, 150.100006
 86, 152.399994
 87, 153.699997
 88, 152.100006
 89, 152.100006
 90, 153.000000
 91, 153.300003
 92, 150.199997
 93, 151.600006
 94, 152.899994
 95, 150.199997
 96, 405.299988
 97, 153.100006
 98, 172.699997
 99, 150.500000
 100, 152.699997
 101, 150.399994
 102, 152.399994
 103, 154.000000
 104, 152.500000
 105, 150.600006
 106, 152.000000
 107, 150.399994
 108, 150.800003
 109, 151.800003
 110, 153.100006
 111, 151.000000
 112, 153.500000
 113, 150.699997
 114, 152.300003
 115, 152.500000
 116, 151.600006
 117, 151.600006
 118, 152.899994
 119, 151.100006
 120, 152.300003
 121, 150.800003
 122, 152.800003
 123, 153.500000
 124, 150.100006
 125, 152.800003
 126, 151.300003
 127, 154.199997
 128, 153.199997
 129, 151.500000
 130, 152.600006
 131, 151.399994
 132, 149.699997
 133, 150.899994
 134, 151.899994
 135, 153.600006
 136, 152.899994
 137, 150.399994
 138, 153.800003
 139, 151.100006
 140, 152.300003
 141, 151.399994
 142, 151.000000
 143, 150.600006
 144, 154.100006
 145, 153.399994
 146, 153.899994
 147, 151.800003
 148, 153.100006
 149, 151.800003
 150, 151.199997
 151, 149.100006
 152, 153.500000
 153, 151.600006
 154, 152.899994
 155, 151.500000
 156, 152.600006
 157, 152.300003
 158, 152.500000
 159, 153.800003
 160, 339.399994
 161, 153.600006
 162, 152.000000
 163, 152.100006
 164, 151.699997
 165, 150.300003
 166, 153.399994
 167, 150.500000
 168, 152.800003
 169, 151.100006
 170, 151.300003
 171, 149.899994
 172, 150.100006
 173, 152.199997
 174, 154.100006
 175, 133.600006
 176, 141.000000
 177, 133.399994
 178, 135.000000
 179, 135.199997
 180, 133.699997
 181, 135.100006
 182, 133.800003
 183, 138.600006
 184, 135.399994
 185, 133.899994
 186, 134.600006
 187, 133.800003
 188, 136.000000
 189, 135.100006
 190, 135.000000
 191, 135.300003
 192, 133.800003
 193, 132.899994
 194, 135.000000
 195, 134.800003
 196, 134.399994
 197, 134.899994
 198, 133.699997
 199, 134.699997
 200, 134.600006
 201, 134.100006
 202, 135.199997
 203, 133.800003
 204, 134.300003
 205, 133.800003
 206, 133.300003
 207, 133.699997
 208, 133.399994
 209, 135.100006
 210, 135.899994
 211, 135.100006
 212, 185.500000
 213, 134.399994
 214, 135.199997
 215, 132.600006
 216, 132.699997
 217, 136.699997
 218, 133.199997
 219, 134.800003
 220, 133.600006
 221, 134.100006
 222, 134.699997
 223, 135.600006
 224, 340.799988
 225, 137.500000
 226, 171.699997
 227, 134.100006
 228, 132.399994
 229, 131.300003
 230, 132.500000
 231, 133.199997
 232, 133.800003
 233, 132.500000
 234, 133.899994
 235, 132.600006
 236, 133.899994
 237, 132.399994
 238, 133.699997
 239, 133.300003
 240, 131.699997
 241, 132.800003
 242, 133.699997
 243, 132.899994
 244, 133.100006
 245, 132.100006
 246, 133.100006
 247, 133.199997
 248, 132.600006
 249, 132.199997
 250, 132.500000
 251, 133.000000
 252, 132.199997
 253, 132.100006
 254, 133.500000
 255, 131.899994
 256, 132.899994
 257, 132.300003
 258, 133.100006
 259, 131.000000
 260, 131.899994
 261, 131.699997
 262, 133.100006
 263, 133.500000
 264, 133.199997
 265, 133.800003
 266, 134.000000
 267, 133.300003
 268, 132.100006
 269, 132.800003
 270, 132.199997
 271, 132.899994
 272, 132.899994
 273, 133.500000
 274, 133.899994
 275, 132.399994
 276, 132.500000
 277, 131.000000
 278, 132.000000
 279, 133.300003
 280, 134.300003
 281, 132.399994
 282, 133.899994
 283, 132.300003
 284, 133.100006
 285, 134.300003
 286, 133.199997
 287, 133.399994
 288, 321.100006
 289, 132.899994
 290, 132.899994
 291, 132.399994
 292, 130.800003
 293, 133.000000
 294, 131.800003
 295, 132.800003
 296, 134.500000
 297, 132.899994
 298, 133.600006
 299, 132.399994
 300, 131.600006
 301, 133.399994
 302, 132.800003
 303, 131.800003
 304, 133.399994
 305, 132.399994
 306, 133.399994
 307, 133.399994
 308, 131.300003
 309, 131.199997
 310, 132.500000
 311, 132.300003
 312, 134.199997
 313, 132.199997
 314, 132.800003
 315, 134.000000
 316, 132.000000
 317, 132.000000
 318, 132.800003
 319, 133.000000
 320, 132.899994
 321, 134.000000
 322, 132.899994
 323, 132.399994
 324, 132.500000
 325, 131.600006
 326, 133.899994
 327, 133.100006
 328, 133.899994
 329, 134.300003
 330, 134.800003
 331, 133.600006
 332, 132.600006
 333, 132.899994
 334, 133.500000
 335, 133.100006
 336, 133.300003
 337, 133.600006
 338, 132.300003
 339, 130.600006
 340, 133.199997
 341, 132.199997
 342, 133.500000
 343, 131.899994
 344, 132.600006
 345, 132.100006
 346, 134.000000
 347, 132.800003
 348, 131.800003
 349, 131.300003
 350, 132.399994
 351, 133.100006
 352, 297.399994
 353, 133.100006
 354, 133.000000
 355, 133.100006
 356, 132.699997
 357, 131.199997
 358, 133.000000
 359, 132.500000
 360, 132.000000
 361, 132.699997
 362, 133.500000
 363, 132.100006
 364, 132.399994
 365, 132.500000
 366, 132.699997
 367, 133.500000
 368, 133.000000
 369, 132.899994
 370, 134.300003
 371, 132.399994
 372, 132.699997
 373, 132.199997
 374, 133.000000
 375, 131.500000
 376, 133.699997
 377, 132.399994
 378, 134.800003
 379, 131.399994
 380, 132.800003
 381, 133.199997
 382, 131.199997
 383, 132.000000
 384, 133.000000
 385, 133.199997
 386, 133.800003
 387, 134.199997
 388, 133.100006
 389, 130.699997
 390, 133.000000
 391, 132.600006
 392, 133.199997
 393, 132.500000
 394, 133.199997
 395, 133.399994
 396, 132.000000
 397, 133.500000
 398, 133.100006
 399, 133.500000
 400, 132.199997
 401, 133.000000
 402, 132.800003
 403, 132.100006
 404, 132.600006
 405, 131.399994
 406, 133.100006
 407, 132.199997
 408, 133.800003
 409, 134.100006
 410, 133.800003
 411, 132.800003
 412, 132.600006
 413, 133.300003
 414, 132.199997
 415, 131.199997
 416, 160.899994
 417, 131.100006
 418, 133.199997
 419, 134.199997
 420, 132.899994
 421, 131.800003
 422, 133.500000
 423, 134.300003
 424, 133.500000
 425, 131.800003
 426, 133.000000
 427, 132.899994
 428, 132.100006
 429, 133.399994
 430, 133.199997
 431, 132.399994
 432, 133.800003
 433, 133.000000
 434, 133.699997
 435, 132.399994
 436, 132.399994
 437, 131.500000
 438, 134.300003
 439, 133.699997
 440, 132.899994
 441, 133.300003
 442, 134.300003
 443, 132.000000
 444, 131.500000
 445, 133.300003
 446, 131.199997
 447, 131.199997
 448, 133.800003
 449, 133.399994
 450, 132.600006
 451, 131.800003
 452, 132.300003
 453, 131.899994
 454, 131.600006
 455, 132.500000
 456, 133.500000
 457, 132.600006
 458, 133.100006
 459, 134.000000
 460, 132.199997
 461, 132.899994
 462, 133.399994
 463, 131.800003
 464, 134.500000
 465, 132.500000
 466, 133.899994
 467, 130.699997
 468, 132.199997
 469, 131.800003
 470, 134.000000
 471, 133.399994
 472, 132.399994
 473, 131.699997
 474, 133.000000
 475, 132.600006
 476, 132.899994
 477, 132.600006
 478, 131.100006
 479, 133.600006
 480, 213.699997
 481, 132.399994
 482, 133.399994
 483, 135.399994
 484, 132.699997
 485, 131.199997
 486, 131.500000
 487, 132.800003
 488, 134.300003
 489, 132.600006
 490, 131.899994
 491, 131.800003
 492, 132.500000
 493, 131.899994
 494, 132.699997
 495, 131.600006
 496, 133.399994
 497, 131.800003
 498, 133.300003
 499, 131.100006
 500, 131.899994
 501, 132.800003
 502, 134.000000
 503, 132.399994
 504, 135.000000
 505, 133.899994
 506, 132.199997
 507, 134.000000
 508, 132.399994
 509, 132.100006
 510, 131.800003
 511, 132.800003
 512, 132.699997
 513, 134.000000
 514, 133.300003
 515, 132.399994
 516, 133.199997
 517, 131.300003
 518, 132.500000
 519, 133.300003
 520, 133.899994
 521, 132.199997
 522, 133.899994
 523, 132.800003
 524, 145.300003
 525, 132.500000
 526, 132.300003
 527, 132.699997
 528, 133.300003
 529, 132.199997
 530, 134.199997
 531, 133.199997
 532, 132.399994
 533, 132.199997
 534, 132.500000
 535, 133.000000
 536, 133.100006
 537, 132.800003
 538, 132.399994
 539, 132.699997
 540, 132.399994
 541, 133.399994
 542, 132.399994
 543, 132.899994
 544, 246.199997
 545, 132.399994
 546, 133.800003
 547, 133.199997
 548, 133.100006
 549, 132.600006
 550, 133.899994
 551, 132.500000
 552, 133.600006
 553, 133.800003
 554, 133.100006
 555, 132.100006
 556, 132.899994
 557, 132.600006
 558, 133.300003
 559, 133.600006
 560, 134.899994
 561, 132.699997
 562, 134.199997
 563, 133.000000
 564, 133.199997
 565, 132.000000
 566, 133.199997
 567, 132.100006
 568, 132.199997
 569, 133.399994
 570, 134.000000
 571, 134.199997
 572, 132.000000
 573, 132.100006
 574, 132.199997
 575, 132.699997
 576, 133.899994
 577, 133.699997
 578, 133.000000
 579, 134.399994
 580, 133.699997
 581, 132.199997
 582, 134.000000
 583, 133.000000
 584, 132.800003
 585, 132.399994
 586, 133.500000
 587, 131.600006
 588, 131.399994
 589, 133.000000
 590, 145.399994
 591, 130.399994
 592, 133.500000
 593, 134.000000
 594, 133.000000
 595, 134.100006
 596, 133.300003
 597, 132.100006
 598, 132.399994
 599, 132.800003
 600, 145.500000
 601, 132.699997
 602, 1534.599976
 603, 133.899994
 604, 132.300003
 605, 133.600006
 606, 134.199997
 607, 133.699997
 608, 204.000000
 609, 135.000000
 610, 134.800003
 611, 133.500000
 612, 133.100006
 613, 134.899994
 614, 134.000000
 615, 136.199997
 616, 134.699997
 617, 130.699997
 618, 133.300003
 619, 130.800003
 620, 132.699997
 621, 132.399994
 622, 131.100006
 623, 131.899994
 624, 133.199997
 625, 133.399994
 626, 134.199997
 627, 133.199997
 628, 132.600006
 629, 132.199997
 630, 133.600006
 631, 132.699997
 632, 133.000000
 633, 131.300003
 634, 133.300003
 635, 132.500000
 636, 132.500000
 637, 132.800003
 638, 132.800003
 639, 132.899994
 640, 133.100006
 641, 132.600006
 642, 132.500000
 643, 133.199997
 644, 132.199997
 645, 132.000000
 646, 133.600006
 647, 132.199997
 648, 133.800003
 649, 131.600006
 650, 133.399994
 651, 133.199997
 652, 133.300003
 653, 132.199997
 654, 131.800003
 655, 132.800003
 656, 133.100006
 657, 133.300003
 658, 131.699997
 659, 133.000000
 660, 132.800003
 661, 132.300003
 662, 133.600006
 663, 133.699997
 664, 134.199997
 665, 132.399994
 666, 133.399994
 667, 133.000000
 668, 132.899994
 669, 132.600006
 670, 131.199997
 671, 131.199997
 672, 181.399994
 673, 133.100006
 674, 133.000000
 675, 133.300003
 676, 133.600006
 677, 132.199997
 678, 133.699997
 679, 133.100006
 680, 134.600006
 681, 132.399994
 682, 132.699997
 683, 133.699997
 684, 132.800003
 685, 133.800003
 686, 132.699997
 687, 131.800003
 688, 132.800003
 689, 132.500000
 690, 133.500000
 691, 133.699997
 692, 132.500000
 693, 131.399994
 694, 134.000000
 695, 132.800003
 696, 134.399994
 697, 132.300003
 698, 133.600006
 699, 132.500000
 700, 130.300003
 701, 133.399994
 702, 132.199997
 703, 132.100006
 704, 130.899994
 705, 132.000000
 706, 133.399994
 707, 133.199997
 708, 132.500000
 709, 132.199997
 710, 133.399994
 711, 131.899994
 712, 133.800003
 713, 131.300003
 714, 133.399994
 715, 133.899994
 716, 131.600006
 717, 132.199997
 718, 131.600006
 719, 131.899994
 720, 132.199997
 721, 132.100006
 722, 134.600006
 723, 131.899994
 724, 132.899994
 725, 132.699997
 726, 131.100006
 727, 132.899994
 728, 132.899994
 729, 131.899994
 730, 133.300003
 731, 133.100006
 732, 132.500000
 733, 132.800003
 734, 131.300003
 735, 132.699997
 736, 199.300003
 737, 131.600006
 738, 133.399994
 739, 132.800003
 740, 133.899994
 741, 131.199997
 742, 133.000000
 743, 131.899994
 744, 133.000000
 745, 133.300003
 746, 133.500000
 747, 132.199997
 748, 132.899994
 749, 133.300003
 750, 132.399994
 751, 131.300003
 752, 133.600006
 753, 132.100006
 754, 132.399994
 755, 132.500000
 756, 132.600006
 757, 131.800003
 758, 132.600006
 759, 132.800003
 760, 132.800003
 761, 131.000000
 762, 133.800003
 763, 132.600006
 764, 141.300003
 765, 133.300003
 766, 134.000000
 767, 133.399994
 768, 133.100006
 769, 132.100006
 770, 134.199997
 771, 133.100006
 772, 131.600006
 773, 132.100006
 774, 132.600006
 775, 132.199997
 776, 134.600006
 777, 133.399994
 778, 133.300003
 779, 132.399994
 780, 132.800003
 781, 133.199997
 782, 132.699997
 783, 130.800003
 784, 133.399994
 785, 132.600006
 786, 134.500000
 787, 131.600006
 788, 131.899994
 789, 131.100006
 790, 131.600006
 791, 132.600006
 792, 133.000000
 793, 133.399994
 794, 133.300003
 795, 132.899994
 796, 132.199997
 797, 133.000000
 798, 133.199997
 799, 132.300003
 800, 160.699997
 801, 132.800003
 802, 133.500000
 803, 132.300003
 804, 132.300003
 805, 133.300003
 806, 131.399994
 807, 131.399994
 808, 131.800003
 809, 132.600006
 810, 132.300003
 811, 133.800003
 812, 133.399994
 813, 133.100006
 814, 131.899994
 815, 132.600006
 816, 132.399994
 817, 133.100006
 818, 133.600006
 819, 133.000000
 820, 131.800003
 821, 131.500000
 822, 132.500000
 823, 132.500000
 824, 132.399994
 825, 133.800003
 826, 133.000000
 827, 133.100006
 828, 131.699997
 829, 133.100006
 830, 133.000000
 831, 133.199997
 832, 132.500000
 833, 132.399994
 834, 132.899994
 835, 132.300003
 836, 133.199997
 837, 131.300003
 838, 132.500000
 839, 131.600006
 840, 132.100006
 841, 132.000000
 842, 134.000000
 843, 132.699997
 844, 131.899994
 845, 131.899994
 846, 132.399994
 847, 133.000000
 848, 132.600006
 849, 132.300003
 850, 132.899994
 851, 133.199997
 852, 133.100006
 853, 133.600006
 854, 132.300003
 855, 133.199997
 856, 131.899994
 857, 131.800003
 858, 132.199997
 859, 133.399994
 860, 133.000000
 861, 131.600006
 862, 132.600006
 863, 131.399994
 864, 178.699997
 865, 131.800003
 866, 133.100006
 867, 133.600006
 868, 132.899994
 869, 133.300003
 870, 132.800003
 871, 131.600006
 872, 132.000000
 873, 133.300003
 874, 132.600006
 875, 132.399994
 876, 132.100006
 877, 132.899994
 878, 132.199997
 879, 132.800003
 880, 133.300003
 881, 133.500000
 882, 132.699997
 883, 132.000000
 884, 131.800003
 885, 132.500000
 886, 131.899994
 887, 131.699997
 888, 133.100006
 889, 133.399994
 890, 132.600006
 891, 132.399994
 892, 132.699997
 893, 131.399994
 894, 132.000000
 895, 132.500000
 896, 132.500000
 897, 133.300003
 898, 133.199997
 899, 131.399994
 900, 132.399994
 901, 131.800003
 902, 133.500000
 903, 133.800003
 904, 132.300003
 905, 132.699997
 906, 132.800003
 907, 133.800003
 908, 130.600006
 909, 133.300003
 910, 131.800003
 911, 131.800003
 912, 130.500000
 913, 131.500000
 914, 133.800003
 915, 132.699997
 916, 131.800003
 917, 131.699997
 918, 131.600006
 919, 132.100006
 920, 132.100006
 921, 131.699997
 922, 132.199997
 923, 133.600006
 924, 131.899994
 925, 132.899994
 926, 132.600006
 927, 132.100006
 928, 162.199997
 929, 132.399994
 930, 132.899994
 931, 130.600006
 932, 131.300003
 933, 131.800003
 934, 132.800003
 935, 133.699997
 936, 133.600006
 937, 133.899994
 938, 133.000000
 939, 133.399994
 940, 131.899994
 941, 133.000000
 942, 133.000000
 943, 132.300003
 944, 132.600006
 945, 131.300003
 946, 131.800003
 947, 133.500000
 948, 132.100006
 949, 131.199997
 950, 132.500000
 951, 132.800003
 952, 133.199997
 953, 132.600006
 954, 132.699997
 955, 132.899994
 956, 131.199997
 957, 131.800003
 958, 132.199997
 959, 133.600006
 960, 134.000000
 961, 132.899994
 962, 133.699997
 963, 133.000000
 964, 131.899994
 965, 132.300003
 966, 131.600006
 967, 132.699997
 968, 133.699997
 969, 133.500000
 970, 133.000000
 971, 133.600006
 972, 133.100006
 973, 133.699997
 974, 132.100006
 975, 132.699997
 976, 133.100006
 977, 132.800003
 978, 133.800003
 979, 133.399994
 980, 132.199997
 981, 131.199997
 982, 131.300003
 983, 132.300003
 984, 132.899994
 985, 131.800003
 986, 133.500000
 987, 131.500000
 988, 131.699997
 989, 132.300003
 990, 132.600006
 991, 132.500000
 992, 136.699997
 993, 132.500000
 994, 140.699997
 995, 132.199997
 996, 131.600006
 997, 131.100006
 998, 132.699997
 999, 132.500000
 1000, 131.699997
 1001, 131.899994
 1002, 130.699997
 1003, 130.800003
 1004, 130.699997
 1005, 131.500000
 1006, 132.000000
 1007, 131.800003
 1008, 131.899994
 1009, 132.000000
 1010, 132.500000
 1011, 132.500000
 1012, 132.899994
 1013, 131.899994
 1014, 131.100006
 1015, 131.600006
 1016, 132.699997
 1017, 131.600006
 1018, 131.500000
 1019, 132.600006
 1020, 130.500000
 1021, 132.000000
 1022, 132.399994
 1023, 132.300003
